Play,Genre,Year,Playwright,Act & Scene,Character - Speaker,Gender ,Fragment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Servingman,Male,the deuill himselfe kept open house in him.,religion,spatial,architecture,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,free my husband out of vserers hands:,social relations,matrimony,economics,anatomy,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Husband,Male,"is the rubbish sold, those wise-akers, your lands?",economics,mental faculty & state,geogarphy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Husband,Male,"Thou pollitick whore, subtiller then nine Deuils",politics,sexuality,character traits & nature,quantities,religion,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Husband,Male,"confind in seruice to crouch and stand like an old man ith hams, my hat off, ",incarceration,social relations,physical activities,life's cycle,anatomy,clothes,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Husband,Male,"slut, this fruite beares thy complaints.",sexuality,agriculture,reproduction,language,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,ile forget my selfe to calme your blood:,mental faculty & state,feelings,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Husband,Male,Vniuersity That long word [runs through] mee.,education,language,violence,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,He calls it slauery to be preferd.,social status,recognition,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,"A place of credit, a base seruitude.",spatial,economics,social status,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,how ruine with a palsie hand Begins to shake the auncient seat to dust:,destruction,medicine,anatomy,violence,games & sports,domestic,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,the heauy weight of sorrow drawes my liddes Ouer my dankishe eies,weight,emotions,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,"Thus griefe will laste, it wakes and sleeps with mee.",emotions,preservation,sleep,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Master,Male,his hope strook dead,emotions,violence,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Master,Male,the pride of his youth muffled in these dark clowds of oppression.,character traits & nature,life's cycle,concealment,darkness,nature,violence,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Master,Male,you haue kild the towardest hope of all our vniuesitie,violence,social relations,education,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Master,Male,"euen those whome honesty condemnes, condemne you: ",character traits & nature,judiciary,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,your sillables haue cleft me.  ,language,violence,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,Both for your words and pains I thank you:,language,suffering,recognition,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,Brus'd with an execution for my sake A bruse indeed makes many a mortall Sore till the graue cure em,violence,judiciary,injuries,death,medicine,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,y'aue chid your welcome:,etiquette,greetings,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"thy damnation has beggerd thee,",religion,economics,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,tis our bloude to loue what we are forbidden,anatomy,emotions,judiciary,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,had not drunkennes byn forbidden what man wold  haue been foole to a beast and Zany to a swine to show tricks in the mire,mental faculty & state,judiciary,animals,theatre,nature,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,What is there in three dice to make a man draw thrice three thousand acres into the compasse of a round little table,quantities,games & sports,geography,sptial,size,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"& with the gentlemans palsy in the hand shake out his posteritie,",social status,medicine,anatomy,games & sports,familial,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"My Lands shewed like a full moone about mee, but nowe the moon's ith last quarter, wayning, waining, And I am mad to think that moone was mine: Mine and my fathers, ",geography,nature,time,consumption,mental faculty & state,familial,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"Now is the name a beggar, begs in me that name which hundreds of yeeres has made this shiere famous:",language,economics,time,recognition,politics,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,my ryot is now my brothers iaylor,character traits & nature,familial,incarceration,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,Why sit my haires vpon my cursed head? Will not this poyson scatter them?,preservation,anatomy,religion,medicine,consumption,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,my brother's In execution among deuells that stretch him,familial,judiciary,religion,violence,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"in my heart her [hell's] seuerall torments dwell, Slauery and mysery.",anatomy,religion,violence,accommodation,social status,suffering,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"take vp mony vpon his soule, pawn his saluation, liue at interest",economics,religion,life,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"for me to want, exceeds the throwes of hel.",economics,suffering,religion,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,My eldest beggar,familial,economics,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,Tis charity to braine you.,economics,violence,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,Spurne thou thy fortunes ,derision,social status,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 4. ,Husband,Male,"Fates, My childrens bloud shall spin into your faces",mystical,familial,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Maid,Female,the father plaies awaie the Sonne,familial,sports & games,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Maid,Female,misery serues in this house.,suffering,social relations,architecture,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Husband,Male,Ile breake your clamor with your neck,violence,sounds,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Husband,Male,to charme a womans tongue Is break hir neck,mystical,women,violence,anatomy,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Servant,Male,Were you the Deuil I would hold you sir,religion,hindrance,social status,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Husband & Servant,Male,Tug at thy master? -- Tug at a Monster.,violence,social status,deformities,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Servant,Male,"the Deuil wrastles, ",religion,violence,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Husband,Male,"set quick spurres to my vassaile, ",speed,equestrian,social status,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Husband,Male,"Fates, Ile not leaue you one to trample on.",mystical,resistance,violence,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Servant,Male,"Till now hell's power supplied, to his soules wrong.",religion,physical attributes,economics,ethics,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Master,Male,A deadly greeting! ,death,greetings,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Master,Male,has he somde vp theis [children's murder],economics,violence,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Wife,Female,To see my children bleede before mine eies. A sight able to kill a mothers brest Without an executioner,sensations,familial,injuries,anatomy,violence,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Servant,Male,"Like a man mad in execution,",mental faculty & state,physical activities,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Wife,Female,stole awaie humanity from his brest?,economics,humanity,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Wife,Female,"Tis [the place] guiltie of sweete bloud, innocent bloud,",spatial,judiciary,anatomy,character traits & nature ,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 5. ,Wife,Female,"Murder has tooke this chamber with ful hands, And [murder] wil nere out as long as the house stands.",violence,domestic,anatomy,time,privation,architecture,preservation
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 6. ,Husband,Male,"such plaine euen ground, sfot, a man may dice vpon't, and throw awaie the Medowes",nature,sports & games,privation,geography,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 6. ,Master,Male,"flintie, more then barbarous:",materials,character traits & nature,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 6. ,Master,Male,"The Scithians in their marble hearted feates [violence], Could not haue acted more [remorselesse deeds] In their relentlesse natures",ethnicity,materials,anatomy,violence,ethics,character traits & nature,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 6. ,Husband,Male,"he can haue no more on's then our skins, And some of em want but fleaing.",economics,anatomy,privation,violence,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 6. ,Master,Male,H'as shed so much bloud that he cannot�blush.,violence,quantities,anatomy,facial expressions,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Knight.,Male,Til this black minut without staine or blemish,colors,time,cleaning,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Knight.,Male,The serpent of his house! ,animals,architecture,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Gen.,Male,Your fathers sorrows are aliue in me,familial,emotions,life,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Husband,Male,cussen beggery: ,deception,economics,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Husband,Male,knock my house oth head.,violence,architecture,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Knight.,Male,in a cooler bloud you will repent it [violence].,temeprature,anatomy,feelings,violence,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Husband,Male,haue weand him [killed],food,violence,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Knight.,Male,"in to morrowes iudgement The terror will sit closer to your soule,",judiciary,emotions,physical activities,spatial,religion,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 7. ,Knight.,Male,the blot Vpon his predecessors honord name:,cleaning,familial,recognition,language,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Wife,Female,"in the hands of vnrelenting lawes,",anatomy,judiciary,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Wife,Female,my soule bleeds.,religion,injuries,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Wife,Female,"Vnkindnes strikes a deeper wound then steele,",character traits & nature,violence,spatial,injuries,weapons,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"to kill me, thou hast given mine eies Seauen woonds [of Christ]",violence,anatomy,quantities,injuries,religion,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"now glides the deuill from mee, departes at euery ioynt, heaues vp my nailes.",movement,religion,privation,anatomy,violence,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"let him [the devil] not rise To make men act vnnaturall tragedies, ",resistance,religion,physical activities,humanity,nature,theatre,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"[the devil] To spred into a father, and in furie, Make him his childrens executioners",religion,spatial,familial,emotions,violence,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"For that man's darke, where heauen is quite forgot.",men,darkness,religion,mental faculty & state,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,Heer's weight enough to make a heartstring crack,weight,anatomy,destruction,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"Then should you [children] see the penitent glasses melt, ",familial,sensations,religion,materials,consumption,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"And both your murthers shoote vpon my cheekes,",violence,nature,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,twas [beggary] the enemy my eyes so bleard.,economics,social relations,anatomy,sensations,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,"my soull is bloudied, well may my lippes be so.",religion,violence,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,I of thy wrongs repent me with my harte.,ethics,religion,anatomy,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Husband,Male,My punishments are their eternall ioyes.,judiciary,time,emotions,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Master,Male,One ioy is yet vnmurdered:,quantities,emotions,violence,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 8.,Master,Male,I shall bring newes weies heauier then the debt:,language,weight,economics,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,What�Diapasons�more in�Tarquins�[Lord] name Then in a Subiects?  ,music,social status,language,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"More in the sound, then to become the name Of a poore Maide or waiting Gentlewoman?",sounds,language,social status,, ,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"my title beares no breadth,",social status,labor,spatial,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,Sick at heart.,medicine,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"I long, long and am sicke With ardence, ",emotions,medicine,fire,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"my hot appetite's afire, Till my swolne feruor be deliuered Of that great Title Queene, ",temperature,food,fire,reproduction,feelings,social status,politics
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"my heart's all royal, Not to be circumscribed in servill bounds,",anatomy,character traits & nature,spatial,social relations,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,my prowd heart cannot brooke it [obeysance].,character traits & nature,anatomy,suffering,social relation,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"Oh had God made me man, I would haue mounted Aboue the base tribunals of the earth, Vp to the clowdes, for pompeous soueraintie,",religion,men,physical activities,spatial,politics,nature,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"Mount heauen and see if�Tullia�[woman] lag behinde, ",physical activities,religion,sensations,women,movement,spatial,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"There is no earth in me, I am all fire, Were�Tarquin�[man] so, then should we both aspire.",medicine,fire,men,physical activities,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tarquin,Male,"though my body taste of dulnesse, ",anatomy,food,movement,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tarquin,Male,"My soule is wingde: loe I soare as high as thine, But note what flags our wings! ",religion,animals,physical activities,spatial,consumption,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tarquin,Male,"And but by�Seruius�[the king's] fall we cannot climbe,",politics,destruction,physical activities,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tarquin,Male,The balme that must annoynt vs is his [the king's] blood.,medicine,religion,politics,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tullia,Female,"Lets laue our browes then in that crimson flood,",cleaning,anatomy,colors,nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,"A 1, S 1",Tarquin,Male,"in my swathed Infancye,",clothes,life's cycle,,,,,
